时间,X,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量,原始重量加速度,稳定重量加速度,原始重量加速度_二阶,稳定重量加速度_二阶
2023-12-17 09:46:32,452 ,-4553,0,-4509,33173,14030,-264,75962,1560,-417,88242,-67,0,89,-8,2,-3,-2,0,11,0,2023-12-17 09:46:36,0,0,119.0416667,-16.83333333,2.831319444,-0.140277778
2023-12-17 09:46:34,454 ,-4664,0,-4698,33190,14018,-281,75973,1565,-417,88242,-111,0,-189,17,-12,-17,11,5,0,0,2023-12-17 09:46:36,0,0,-331.025,-16.83333333,-4.323402778,-0.140277778
2023-12-17 09:46:38,458 ,-4987,0,-4587,33180,14030,-266,75961,1560,-422,88242,-323,0,111,-10,12,15,-12,-5,-5,0,2023-12-17 09:46:46,0,0,-168.2583333,-16.83333333,-0.459375,-0.140277778
2023-12-17 09:46:41,461 ,-4564,0,-4386,33162,14018,-259,75974,1560,-411,88242,423,0,201,-18,-12,7,13,0,11,0,2023-12-17 09:46:46,0,0,9.716666667,-16.83333333,1.913055556,-0.140277778
2023-12-17 09:46:44,464 ,-4620,0,-4887,33207,14029,-302,75962,1565,-411,88236,-56,0,-501,45,11,-43,-12,5,0,-6,2023-12-17 09:46:46,0,0,3.058333333,-16.83333333,0.714166667,-0.140277778
2023-12-17 09:46:47,467 ,-4521,0,-4776,33197,14050,-287,75941,1560,-417,88236,99,0,111,-10,21,15,-21,-5,-6,0,2023-12-17 09:46:56,0,0,-24.04166667,-16.83333333,-0.053333333,-0.140277778
2023-12-17 09:46:50,470 ,-4264,0,-4130,33139,14055,-237,75935,1560,-411,88220,257,0,646,-58,5,50,-6,0,6,-16,2023-12-17 09:46:56,0,0,34.50833333,-16.83333333,0.354791667,-0.140277778
2023-12-17 09:46:53,473 ,-4742,0,-4531,33175,14042,-266,75950,1565,-417,88236,-478,0,-401,36,-13,-29,15,5,-6,16,2023-12-17 09:46:56,0,0,19.85833333,-16.83333333,0.641736111,-0.140277778
2023-12-17 09:46:56,476 ,-5021,0,-4831,33202,14036,-292,75956,1560,-417,88242,-279,0,-300,27,-6,-26,6,-5,0,6,2023-12-17 09:46:56,0,0,6.125,-16.83333333,0.196458333,-0.140277778
2023-12-17 09:47:02,482 ,-4676,0,-4954,33213,14046,-292,75945,1560,-428,88236,345,0,-123,11,10,0,-11,0,-11,-6,2023-12-17 09:47:06,0,0,7.975,-16.83333333,0.551111111,-0.140277778
2023-12-17 09:47:05,485 ,-4631,0,-4653,33186,14031,-266,75961,1560,-428,88242,45,0,301,-27,-15,26,16,0,0,6,2023-12-17 09:47:06,0,0,8.016666667,-16.83333333,1.26625,-0.140277778
2023-12-17 09:47:08,488 ,-4353,0,-4542,33176,14047,-268,75945,1554,-417,88247,278,0,111,-10,16,-2,-16,-6,11,5,2023-12-17 09:47:16,0,0,11.40833333,-16.83333333,0.810763889,-0.140277778
2023-12-17 09:47:11,491 ,-4776,0,-4664,33187,14023,-274,75969,1560,-422,88247,-423,0,-122,11,-24,-6,24,6,-5,0,2023-12-17 09:47:16,0,0,3.8,-16.83333333,-0.324791667,-0.140277778
2023-12-17 09:47:14,494 ,-4809,0,-4475,33170,14047,-257,75945,1560,-422,88247,-33,0,189,-17,24,17,-24,0,0,0,2023-12-17 09:47:16,0,0,6.775,-16.83333333,0.337152778,-0.140277778
2023-12-17 09:47:17,497 ,-4909,0,-4998,33217,14033,-302,75959,1560,-422,88247,-100,0,-523,47,-14,-45,14,0,0,0,2023-12-17 09:47:26,0,0,65.31666667,0,1.583333333,0.140277778
2023-12-17 09:47:20,500 ,-4542,0,-4742,33194,14023,-286,75969,1560,-417,88247,367,0,256,-23,-10,16,10,0,5,0,2023-12-17 09:47:26,0,0,92.85,0,2.758958333,0.140277778
2023-12-17 09:47:23,503 ,-4809,0,-4687,33189,14040,-275,75952,1560,-422,88247,-267,0,55,-5,17,11,-17,0,-5,0,2023-12-17 09:47:26,0,0,175.075,0,2.861458333,0.140277778
2023-12-17 09:47:26,506 ,-4731,0,-4509,33173,14040,-253,75952,1554,-428,88247,78,0,178,-16,0,22,0,-6,-6,0,2023-12-17 09:47:26,0,0,48.04166667,0,0.480763889,0.140277778
2023-12-17 09:47:29,509 ,-4497,0,-4475,33170,14036,-267,75955,1560,-411,88247,234,0,34,-3,-4,-14,3,6,17,0,2023-12-17 09:47:36,0,0,58.25,0,0.547083333,0.140277778
2023-12-17 09:47:32,512 ,-4264,0,-4497,33172,14039,-259,75953,1560,-422,88247,233,0,-22,2,3,8,-2,0,-11,0,2023-12-17 09:47:36,0,0,-2.6,0,0.134305556,0.140277778
2023-12-17 09:47:35,515 ,-4420,0,-4420,33165,14039,-257,75953,1565,-417,88242,-156,0,77,-7,0,2,0,5,5,-5,2023-12-17 09:47:36,0,0,31.81666667,0,1.362916667,0.140277778
2023-12-17 09:47:38,518 ,-4798,0,-4564,33178,14026,-263,75966,1560,-422,88242,-378,0,-144,13,-13,-6,13,-5,-5,0,2023-12-17 09:47:46,0,0,-22.08333333,0,1.283333333,0.140277778
2023-12-17 09:47:41,521 ,-4932,0,-4887,33207,14034,-287,75957,1560,-428,88242,-134,0,-323,29,8,-24,-9,0,-6,0,2023-12-17 09:47:46,0,0,-61.975,0,0.178611111,0.140277778
2023-12-17 09:47:44,524 ,-4943,0,-4976,33215,14044,-294,75946,1560,-428,88247,-11,0,-89,8,10,-7,-11,0,0,5,2023-12-17 09:47:46,0,0,-69.575,0,-1.345833333,0.140277778
2023-12-17 09:47:47,527 ,-4976,0,-5043,33221,14057,-299,75933,1560,-428,88242,-33,0,-67,6,13,-5,-13,0,0,-5,2023-12-17 09:47:56,0,0,-33.49166667,0,-1.446597222,0.140277778
2023-12-17 09:47:50,530 ,-4763,0,-4598,33181,14038,-267,75954,1560,-422,88242,213,0,445,-40,-19,32,21,0,6,0,2023-12-17 09:47:56,0,0,62.34166667,0,-0.366666667,0.140277778
2023-12-17 09:47:53,533 ,-4854,0,-4709,33191,14025,-282,75967,1554,-417,88247,-91,0,-111,10,-13,-15,13,-6,5,5,2023-12-17 09:47:56,0,0,-59.01666667,0,-0.09375,0.140277778
2023-12-17 09:47:56,536 ,-4486,0,-4330,33157,14042,-249,75950,1560,-417,88247,368,0,379,-34,17,33,-17,6,0,0,2023-12-17 09:47:56,0,0,-43.2,0,-0.136319444,0.140277778
2023-12-17 09:47:59,539 ,-4542,0,-4698,33190,14041,-281,75951,1560,-417,88247,-56,0,-368,33,-1,-32,1,0,0,0,2023-12-17 09:48:06,0,0,-47.65,0,-0.017986111,0.140277778
2023-12-17 09:48:02,542 ,-4475,0,-4420,33165,14029,-256,75963,1560,-417,88247,67,0,278,-25,-12,25,12,0,0,0,2023-12-17 09:48:06,0,0,-49.625,0,1.827916667,0.140277778
2023-12-17 09:48:05,545 ,-4531,0,-4676,33188,14051,-279,75941,1554,-417,88247,-56,0,-256,23,22,-23,-22,-6,0,0,2023-12-17 09:48:06,0,0,-100.9416667,0,-1.173958333,0.140277778
2023-12-17 09:48:08,548 ,-4620,0,-4854,33204,14027,-295,75964,1554,-417,88247,-89,0,-178,16,-24,-16,23,0,0,0,2023-12-17 09:48:16,0,0,-144.6333333,0,-1.939791667,0.140277778
2023-12-17 09:48:11,551 ,-4642,0,-4709,33191,14049,-277,75943,1565,-422,88247,-22,0,145,-13,22,18,-21,11,-5,0,2023-12-17 09:48:16,0,0,-85.71666667,0,-0.254236111,0.140277778
2023-12-17 09:48:14,554 ,-4587,0,-4386,33162,14041,-249,75951,1560,-422,88247,55,0,323,-29,-8,28,8,-5,0,0,2023-12-17 09:48:16,0,0,-32.94166667,0,1.423263889,0.140277778
2023-12-17 09:48:17,557 ,-4687,0,-4664,33187,14030,-267,75962,1560,-428,88242,-100,0,-278,25,-11,-18,11,0,-6,-5,2023-12-17 09:48:26,0,0,28.66666667,0,-0.477083333,0.140277778
2023-12-17 09:48:20,560 ,-4587,0,-4486,33171,14052,-252,75940,1554,-428,88247,100,0,178,-16,22,15,-22,-6,0,5,2023-12-17 09:48:26,0,0,10.10833333,0,0.998819444,0.140277778
2023-12-17 09:48:23,563 ,-4766,0,-4887,33207,14045,-288,75946,1560,-428,88242,-179,0,-401,36,-7,-36,6,6,0,-5,2023-12-17 09:48:26,0,0,2.775,0,1.464236111,0.140277778
2023-12-17 09:48:29,569 ,-4676,0,-4497,33172,14034,-258,75958,1554,-422,88247,90,0,390,-35,-11,30,12,-6,6,5,2023-12-17 09:48:36,0,0,-0.283333333,0,0.639305556,0.140277778
2023-12-17 09:48:32,572 ,-4909,0,-4754,33195,14031,-285,75960,1554,-417,88242,-233,0,-257,23,-3,-27,2,0,5,-5,2023-12-17 09:48:36,0,0,-2.5,0,-0.703541667,0.140277778
2023-12-17 09:48:35,575 ,-4664,0,-5076,33224,14048,-303,75943,1554,-428,88247,245,0,-322,29,17,-18,-17,0,-11,5,2023-12-17 09:48:36,0,0,-1.483333333,0,-1.329097222,0.140277778
2023-12-17 09:48:38,578 ,-4464,0,-4676,33188,14041,-274,75951,1554,-422,88247,200,0,400,-36,-7,29,8,0,6,0,2023-12-17 09:48:46,0,0,0.741666667,0,-0.985833333,0.140277778
2023-12-17 09:48:41,581 ,-4720,0,-4976,33215,14037,-301,75955,1560,-422,88242,-256,0,-300,27,-4,-27,4,6,0,-5,2023-12-17 09:48:46,0,0,-0.466666667,0,2.754652778,0.140277778
2023-12-17 09:48:44,584 ,-4921,0,-4909,33209,14039,-294,75952,1560,-422,88242,-201,0,67,-6,2,7,-3,0,0,0,2023-12-17 09:48:46,0,0,0.55,0,1.406736111,0.140277778
2023-12-17 09:48:47,587 ,-4954,0,-4820,33201,14046,-291,75945,1554,-417,88247,-33,0,89,-8,7,3,-7,-6,5,5,2023-12-17 09:48:56,0,0,-3.25,0,-0.108055556,0.140277778
2023-12-17 09:48:50,590 ,-4765,0,-4754,33195,14050,-275,75942,1565,-428,88236,189,0,66,-6,4,16,-3,11,-11,-11,2023-12-17 09:48:56,0,0,-1.208333333,0,-0.035555556,0.140277778
2023-12-17 09:48:53,593 ,-4609,0,-4497,33172,14042,-253,75950,1560,-428,88242,156,0,257,-23,-8,22,8,-5,0,6,2023-12-17 09:48:56,0,0,-0.733333333,0,0.194236111,0.140277778
2023-12-17 09:48:56,596 ,-4676,0,-4865,33205,14043,-290,75948,1554,-422,88247,-67,0,-368,33,1,-37,-2,-6,6,5,2023-12-17 09:48:56,0,0,-3.433333333,0,-0.316180556,0.140277778
2023-12-17 09:48:59,599 ,-4509,0,-4687,33189,14043,-269,75949,1565,-428,88242,167,0,178,-16,0,21,1,11,-6,-5,2023-12-17 09:49:06,0,0,1.941666667,0,-0.149305556,0.140277778
2023-12-17 09:49:02,602 ,-4820,0,-4575,33179,14057,-265,75935,1565,-422,88242,-311,0,112,-10,14,4,-14,0,6,0,2023-12-17 09:49:06,0,0,1.675,0,-0.037083333,0.140277778
2023-12-17 09:49:05,605 ,-4653,0,-4765,33196,14035,-276,75957,1565,-428,88236,167,0,-190,17,-22,-11,22,0,-6,-6,2023-12-17 09:49:06,0,0,0.191666667,0,-0.064861111,0.140277778
2023-12-17 09:49:08,608 ,-4843,0,-4598,33181,14050,-267,75942,1560,-422,88247,-190,0,167,-15,15,9,-15,-5,6,11,2023-12-17 09:49:16,0,0,-1.766666667,0,-0.081527778,0.140277778
2023-12-17 09:49:11,611 ,-4497,0,-4742,33194,14040,-280,75951,1560,-422,88247,346,0,-144,13,-10,-13,9,0,0,0,2023-12-17 09:49:16,0,0,-1.2,0,-0.105069444,0.140277778
2023-12-17 09:49:14,614 ,-4431,0,-4754,33195,14043,-275,75949,1560,-428,88242,66,0,-12,1,3,5,-2,0,-6,-5,2023-12-17 09:49:16,0,0,2.875,0,-0.007708333,0.140277778
2023-12-17 09:49:17,617 ,-4620,0,-4731,33193,14039,-273,75953,1560,-428,88236,-189,0,23,-2,-4,2,4,0,0,-6,2023-12-17 09:49:26,0,0,1.575,0,-0.043333333,0.140277778
2023-12-17 09:49:20,620 ,-4531,0,-4687,33189,14035,-269,75957,1560,-428,88236,89,0,44,-4,-4,4,4,0,0,0,2023-12-17 09:49:26,0,0,3.15,0,-0.518055556,0
2023-12-17 09:49:23,623 ,-4564,0,-4620,33183,14035,-264,75957,1560,-428,88242,-33,0,67,-6,0,5,0,0,0,6,2023-12-17 09:49:26,0,0,-0.183333333,0,-0.775277778,0
2023-12-17 09:49:26,626 ,-4932,0,-4765,33196,14038,-276,75953,1560,-428,88242,-368,0,-145,13,3,-12,-4,0,0,0,2023-12-17 09:49:26,0,0,-1.025,0,-1.4675,0
2023-12-17 09:49:29,629 ,-4798,0,-4609,33182,14049,-262,75943,1560,-428,88236,134,0,156,-14,11,14,-10,0,0,-6,2023-12-17 09:49:36,0,0,-0.558333333,0,-0.405,0
2023-12-17 09:49:32,632 ,-4620,0,-4620,33183,14050,-263,75942,1560,-428,88236,178,0,-11,1,1,-1,-1,0,0,0,2023-12-17 09:49:36,0,0,-1.025,0,-0.493958333,0
2023-12-17 09:49:35,635 ,-4553,0,-4720,33192,14036,-277,75956,1565,-422,88236,67,0,-100,9,-14,-14,14,5,6,0,2023-12-17 09:49:36,0,0,-2.408333333,0,0.001597222,0
2023-12-17 09:49:38,638 ,-4587,0,-4798,33199,14031,-285,75961,1565,-422,88231,-34,0,-78,7,-5,-8,5,0,0,-5,2023-12-17 09:49:46,0,0,-1.391666667,0,-0.276736111,0
2023-12-17 09:49:41,641 ,-4609,0,-4564,33178,14050,-258,75942,1560,-428,88236,-22,0,234,-21,19,27,-19,-5,-6,5,2023-12-17 09:49:46,0,0,1.575,0,0.197152778,0
2023-12-17 09:49:44,644 ,-4420,0,-4620,33183,14050,-263,75942,1565,-428,88231,189,0,-56,5,0,-5,0,5,0,-5,2023-12-17 09:49:46,0,0,4.266666667,0,0.552013889,0
2023-12-17 09:49:47,647 ,-4642,0,-4553,33177,14041,-263,75951,1560,-422,88242,-222,0,67,-6,-9,0,9,-5,6,11,2023-12-17 09:49:56,0,0,2.508333333,0,0.600694444,0
2023-12-17 09:49:50,650 ,-4687,0,-4531,33175,14028,-255,75964,1560,-428,88242,-45,0,22,-2,-13,8,13,0,-6,0,2023-12-17 09:49:56,0,0,2.408333333,0,0.299166667,0
2023-12-17 09:49:53,653 ,-4787,0,-4676,33188,14038,-268,75953,1554,-428,88242,-100,0,-145,13,10,-13,-11,-6,0,0,2023-12-17 09:49:56,0,0,-0.2,0,-0.521180556,0
2023-12-17 09:49:56,656 ,-4342,0,-4364,33160,14044,-242,75949,1560,-428,88236,445,0,312,-28,6,26,-4,6,0,-6,2023-12-17 09:49:56,0,0,4.266666667,0,0.527361111,0
2023-12-17 09:49:59,659 ,-4754,0,-4809,33200,14031,-286,75960,1560,-422,88236,-412,0,-445,40,-13,-44,11,0,6,0,2023-12-17 09:50:06,0,0,-2.233333333,0,0.341388889,0
2023-12-17 09:50:02,662 ,-4776,0,-4364,33160,14038,-248,75954,1565,-422,88231,-22,0,445,-40,7,38,-6,5,0,-5,2023-12-17 09:50:06,0,0,-1.95,0,0.380833333,0
2023-12-17 09:50:05,665 ,-4587,0,-4609,33182,14054,-273,75938,1565,-417,88236,189,0,-245,22,16,-25,-16,0,5,5,2023-12-17 09:50:06,0,0,-0.933333333,0,0.405763889,0
2023-12-17 09:50:08,668 ,-4809,0,-4687,33189,14060,-274,75932,1560,-422,88236,-222,0,-78,7,6,-1,-6,-5,-5,0,2023-12-17 09:50:16,0,0,-2.316666667,0,0.821875,0
2023-12-17 09:50:11,671 ,-4664,0,-4921,33210,14034,-289,75957,1565,-428,88236,145,0,-234,21,-26,-15,25,5,-6,0,2023-12-17 09:50:16,0,0,-0.366666667,0,1.202222222,0
2023-12-17 09:50:14,674 ,-5076,0,-4587,33180,14044,-260,75948,1560,-428,88236,-412,0,334,-30,10,29,-9,-5,0,0,2023-12-17 09:50:16,0,0,-3.616666667,0,0.684166667,0
2023-12-17 09:50:17,677 ,-4843,0,-4943,33212,14038,-287,75953,1560,-433,88236,233,0,-356,32,-6,-27,5,0,-5,0,2023-12-17 09:50:26,0,0,-2.133333333,0,0.256736111,0
2023-12-17 09:50:20,680 ,-4831,0,-4798,33199,14053,-268,75939,1565,-439,88225,12,0,145,-13,15,19,-14,5,-6,-11,2023-12-17 09:50:26,0,0,-1.2,0,-0.248888889,0
2023-12-17 09:50:23,683 ,-4709,0,-4308,33155,14042,-235,75950,1560,-428,88236,122,0,490,-44,-11,33,11,-5,11,11,2023-12-17 09:50:26,0,0,-1.016666667,0,-0.092708333,0
2023-12-17 09:50:26,686 ,-4542,0,-4431,33166,14057,-253,75935,1565,-422,88231,167,0,-123,11,15,-18,-15,5,6,-5,2023-12-17 09:50:26,0,0,1.866666667,0,-0.007569444,0
2023-12-17 09:50:29,689 ,-4453,0,-4464,33169,14034,-250,75958,1565,-428,88231,89,0,-33,3,-23,3,23,0,-6,0,2023-12-17 09:50:36,0,0,1.858333333,0,0.017847222,0
2023-12-17 09:50:32,692 ,-4408,0,-4854,33204,14060,-291,75931,1554,-422,88242,45,0,-390,35,26,-41,-27,-11,6,11,2023-12-17 09:50:36,0,0,4.175,0,0.055625,0
2023-12-17 09:50:35,695 ,-4887,0,-4898,33208,14048,-288,75943,1560,-428,88231,-479,0,-44,4,-12,3,12,6,-6,-11,2023-12-17 09:50:36,0,0,-1.858333333,0,-0.003125,0
2023-12-17 09:50:38,698 ,-4676,0,-4787,33198,14035,-273,75957,1571,-433,88231,211,0,111,-10,-13,15,14,11,-5,0,2023-12-17 09:50:46,0,0,-1.766666667,0,-0.020902778,0
2023-12-17 09:50:41,701 ,-4731,0,-4943,33212,14037,-297,75955,1560,-422,88236,-55,0,-156,14,2,-24,-2,-11,11,5,2023-12-17 09:50:46,0,0,-0.091666667,0,0.003125,0
2023-12-17 09:50:44,704 ,-5255,0,-5065,33223,14055,-302,75936,1560,-428,88236,-524,0,-122,11,18,-5,-19,0,-6,0,2023-12-17 09:50:46,0,0,-2.783333333,0,-0.027777778,0
2023-12-17 09:50:47,707 ,-4932,0,-4776,33197,14047,-276,75945,1560,-428,88236,323,0,289,-26,-8,26,9,0,0,0,2023-12-17 09:50:56,0,0,0.183333333,0,0.028611111,0
2023-12-17 09:50:50,710 ,-4286,0,-4475,33170,14041,-251,75951,1560,-428,88236,646,0,301,-27,-6,25,6,0,0,0,2023-12-17 09:50:56,0,0,3.991666667,0,0.043333333,0
2023-12-17 09:50:53,713 ,-4843,0,-4865,33205,14067,-280,75925,1565,-433,88231,-557,0,-390,35,26,-29,-26,5,-5,-5,2023-12-17 09:50:56,0,0,-1.95,0,-0.010138889,0
2023-12-17 09:50:56,716 ,-5243,0,-4664,33187,14056,-266,75935,1565,-428,88236,-400,0,201,-18,-11,14,10,0,5,5,2023-12-17 09:50:56,0,0,-4.725,0,-0.010763889,0
2023-12-17 09:50:59,719 ,-4486,0,-4587,33180,14057,-261,75934,1565,-428,88236,757,0,77,-7,1,5,-1,0,0,0,2023-12-17 09:51:06,0,0,0.191666667,0,-0.014583333,0
2023-12-17 09:51:02,722 ,-4854,0,-4631,33184,14050,-259,75941,1571,-433,88225,-368,0,-44,4,-7,2,7,6,-5,-11,2023-12-17 09:51:06,0,0,-0.283333333,0,-0.016319444,0
2023-12-17 09:51:05,725 ,-4698,0,-4587,33180,14039,-260,75953,1560,-428,88236,156,0,44,-4,-11,-1,12,-11,5,11,2023-12-17 09:51:06,0,0,-0.375,0,-0.004722222,0
2023-12-17 09:51:08,728 ,-4676,0,-4230,33148,14056,-229,75937,1560,-428,88236,22,0,357,-32,17,31,-16,0,0,0,2023-12-17 09:51:16,0,0,1.391666667,0,0.026319444,0
2023-12-17 09:51:11,731 ,-4765,0,-4653,33186,14040,-262,75952,1565,-433,88231,-89,0,-423,38,-16,-33,15,5,-5,-5,2023-12-17 09:51:16,0,0,-2.233333333,0,-0.008611111,0
2023-12-17 09:51:14,734 ,-4620,0,-4486,33171,14045,-252,75946,1560,-428,88231,145,0,167,-15,5,10,-6,-5,5,0,2023-12-17 09:51:16,0,0,-1.575,0,-0.037083333,0
2023-12-17 09:51:17,737 ,-4514,0,-4386,33162,14045,-249,75947,1560,-422,88236,106,0,100,-9,0,3,1,0,6,5,2023-12-17 09:51:26,0,0,0.883333333,0,-0.005763889,0
2023-12-17 09:51:20,740 ,-4898,0,-4976,33215,14051,-295,75940,1554,-428,88242,-384,0,-590,53,6,-46,-7,-6,-6,6,2023-12-17 09:51:26,0,0,-3.058333333,0,-0.051736111,0
2023-12-17 09:51:23,743 ,-4676,0,-4475,33170,14059,-261,75933,1560,-417,88236,222,0,501,-45,8,34,-7,6,11,-6,2023-12-17 09:51:26,0,0,-0.933333333,0,-0.00625,0
2023-12-17 09:51:26,746 ,-4865,0,-4932,33211,14048,-290,75943,1560,-428,88236,-189,0,-457,41,-11,-29,10,0,-11,0,2023-12-17 09:51:26,0,0,0.558333333,0,0.013194444,0
2023-12-17 09:51:29,749 ,-4731,0,-4609,33182,14048,-262,75944,1560,-428,88236,134,0,323,-29,0,28,1,0,0,0,2023-12-17 09:51:36,0,0,0.558333333,0,0.009305556,0
2023-12-17 09:51:32,752 ,-4308,0,-4464,33169,14039,-239,75953,1560,-439,88236,423,0,145,-13,-9,23,9,0,-11,0,2023-12-17 09:51:36,0,0,2.6,0,0.030208333,0
2023-12-17 09:51:35,755 ,-4664,0,-4664,33187,14039,-267,75953,1560,-428,88236,-356,0,-200,18,0,-28,0,0,11,0,2023-12-17 09:51:36,0,0,-0.925,0,0.012361111,0
2023-12-17 09:51:38,758 ,-4319,0,-4531,33175,14048,-252,75944,1560,-433,88236,345,0,133,-12,9,15,-9,0,-5,0,2023-12-17 09:51:46,0,0,2.233333333,0,0.030208333,0
2023-12-17 09:51:41,761 ,-4520,0,-4564,33178,14043,-258,75949,1560,-428,88236,-201,0,-33,3,-5,-6,5,0,5,0,2023-12-17 09:51:46,0,0,0.741666667,0,-0.006944444,0
2023-12-17 09:51:44,764 ,-4620,0,-4676,33188,14058,-269,75934,1565,-428,88236,-100,0,-112,10,15,-11,-15,5,0,0,2023-12-17 09:51:46,0,0,-1.666666667,0,-0.049444444,0
2023-12-17 09:51:47,767 ,-4575,0,-4587,33180,14059,-260,75933,1560,-428,88242,45,0,89,-8,1,9,-1,-5,0,6,2023-12-17 09:51:56,0,0,0.558333333,0,-0.01625,0
2023-12-17 09:51:50,770 ,-4509,0,-4754,33195,14029,-281,75962,1565,-422,88236,66,0,-167,15,-30,-21,29,5,6,-6,2023-12-17 09:51:56,0,0,1.483333333,0,-0.007708333,0
2023-12-17 09:51:53,773 ,-4820,0,-5043,33221,14049,-306,75942,1560,-422,88236,-311,0,-289,26,20,-25,-20,-5,0,0,2023-12-17 09:51:56,0,0,-0.275,0,-0.000625,0
2023-12-17 09:51:56,776 ,-4664,0,-4787,33198,14044,-278,75948,1560,-428,88236,156,0,256,-23,-5,28,6,0,-6,0,2023-12-17 09:51:56,0,0,-2.683333333,0,-0.057916667,0
2023-12-17 09:51:59,779 ,-4809,0,-4575,33179,14059,-265,75932,1560,-422,88236,-145,0,212,-19,15,13,-16,0,6,0,2023-12-17 09:52:06,0,0,-0.458333333,0,0.014791667,0
2023-12-17 09:52:02,782 ,-4553,0,-4620,33183,14043,-269,75949,1565,-422,88236,256,0,-45,4,-16,-4,17,5,0,0,2023-12-17 09:52:06,0,0,1.858333333,0,0.031736111,0
2023-12-17 09:52:05,785 ,-4787,0,-4542,33176,14059,-262,75933,1560,-422,88236,-234,0,78,-7,16,7,-16,-5,0,0,2023-12-17 09:52:06,0,0,-1.666666667,0,-0.006111111,0
2023-12-17 09:52:08,788 ,-4497,0,-4598,33181,14046,-261,75946,1560,-428,88236,290,0,-56,5,-13,1,13,0,-6,0,2023-12-17 09:52:16,0,0,2.6,0,0.040972222,0
2023-12-17 09:52:11,791 ,-4531,0,-4464,33169,14051,-249,75941,1560,-428,88236,-34,0,134,-12,5,12,-5,0,0,0,2023-12-17 09:52:16,0,0,1.108333333,0,0.012291667,0
2023-12-17 09:52:14,794 ,-4843,0,-4609,33182,14038,-257,75955,1560,-433,88236,-312,0,-145,13,-13,-8,14,0,-5,0,2023-12-17 09:52:16,0,0,1.941666667,0,0.046319444,0
2023-12-17 09:52:17,797 ,-4887,0,-4909,33209,14046,-295,75946,1560,-422,88236,-44,0,-300,27,8,-38,-9,0,11,0,2023-12-17 09:52:26,0,0,-0.366666667,0,0.014722222,0
2023-12-17 09:52:20,800 ,-4687,0,-4820,33201,14077,-281,75914,1560,-428,88236,200,0,89,-8,31,14,-32,0,-6,0,2023-12-17 09:52:26,0,0,1.2,0,0.02,0
2023-12-17 09:52:23,803 ,-4660,0,-4542,33176,14039,-256,75953,1560,-428,88236,27,0,278,-25,-38,25,39,0,0,0,2023-12-17 09:52:26,0,0,0.408333333,0,0.011875,0
2023-12-17 09:52:26,806 ,-4653,0,-4820,33201,14053,-281,75939,1560,-428,88236,7,0,-278,25,14,-25,-14,0,0,0,2023-12-17 09:52:26,0,0,-0.925,0,-0.023263889,0
2023-12-17 09:52:29,809 ,-4598,0,-4520,33174,14051,-254,75941,1560,-428,88236,55,0,300,-27,-2,27,2,0,0,0,2023-12-17 09:52:36,0,0,-1.208333333,0,-0.025555556,0
2023-12-17 09:52:32,812 ,-4742,0,-4742,33194,14060,-280,75932,1554,-422,88242,-144,0,-222,20,9,-26,-9,-6,6,6,2023-12-17 09:52:36,0,0,-2.783333333,0,-0.057986111,0
2023-12-17 09:52:38,818 ,-4809,0,-4676,33188,14057,-268,75934,1560,-428,88236,-67,0,66,-6,-3,12,2,6,-6,-6,2023-12-17 09:52:46,0,0,0.65,0,0.020902778,0
2023-12-17 09:52:41,821 ,-5099,0,-5154,33231,14050,-298,75941,1560,-439,88236,-290,0,-478,43,-7,-30,7,0,-11,0,2023-12-17 09:52:46,0,0,-3.525,0,-0.014652778,0
2023-12-17 09:52:44,824 ,-4820,0,-4698,33190,14079,-260,75913,1565,-439,88236,279,0,456,-41,29,38,-28,5,0,0,2023-12-17 09:52:46,0,0,-0.741666667,0,-0.005416667,0
2023-12-17 09:52:47,827 ,-4887,0,-4720,33192,14076,-261,75916,1560,-439,88242,-67,0,-22,2,-3,-1,3,-5,0,6,2023-12-17 09:52:56,0,0,3.066666667,0,0.04875,0
2023-12-17 09:52:50,830 ,-4676,0,-4887,33207,14068,-282,75923,1560,-433,88242,211,0,-167,15,-8,-21,7,0,6,0,2023-12-17 09:52:56,0,0,2.133333333,0,0.01625,0
2023-12-17 09:52:53,833 ,-4709,0,-5054,33222,14034,-297,75957,1560,-433,88242,-33,0,-167,15,-34,-15,34,0,0,0,2023-12-17 09:52:56,0,0,-3.525,0,-0.062638889,0
2023-12-17 09:52:56,836 ,-4854,0,-4598,33181,14061,-267,75931,1560,-422,88242,-145,0,456,-41,27,30,-26,0,11,0,2023-12-17 09:52:56,0,0,-0.091666667,0,0.015486111,0
2023-12-17 09:52:59,839 ,-4598,0,-4664,33187,14048,-267,75944,1565,-428,88236,256,0,-66,6,-13,0,13,5,-6,-6,2023-12-17 09:53:06,0,0,5.375,0,0.084166667,0
2023-12-17 09:53:02,842 ,-4642,0,-4531,33175,14069,-252,75923,1554,-433,88247,-44,0,133,-12,21,15,-21,-11,-5,11,2023-12-17 09:53:06,0,0,-1.3,0,-0.012430556,0
